ENTRY_AC	ENTRY_TYPE	ENTRY_NAME	GO_ID	NAME	 
IPR002394	F	Nicotinic acetylcholine receptor	GO:0033130	acetylcholine receptor binding	 
IPR001432	F	Muscarinic acetylcholine receptor M4	GO:0033130	acetylcholine receptor binding	 
IPR001183	F	Muscarinic acetylcholine receptor M3	GO:0033130	acetylcholine receptor binding	 
IPR001065	F	Muscarinic acetylcholine receptor M2	GO:0033130	acetylcholine receptor binding	 
IPR000995	F	Muscarinic acetylcholine receptor	GO:0033130	acetylcholine receptor binding	 
IPR002228	F	Muscarinic acetylcholine receptor M1	GO:0033130	acetylcholine receptor binding	 
IPR000128	F	Progesterone receptor	GO:0033142	progesterone receptor binding	 
IPR003162	F	Transcription factor TAFII-31	GO:0033613	activating transcription factor binding	 
IPR007576	F	CITED	GO:0033613	activating transcription factor binding	 
IPR019166	F	Apolipoprotein O	GO:0034185	apolipoprotein binding	 
IPR008405	F	Apolipoprotein L	GO:0034185	apolipoprotein binding	 
IPR008403	F	Apolipoprotein CIII	GO:0034185	apolipoprotein binding	 
IPR008019	F	Apolipoprotein C-II	GO:0034185	apolipoprotein binding	 
IPR006801	F	Apolipoprotein A-II (ApoA-II)	GO:0034185	apolipoprotein binding	 
IPR006781	F	Apolipoprotein C-I	GO:0034185	apolipoprotein binding	 
IPR000074	F	Apolipoprotein A1/A4/E	GO:0034185	apolipoprotein binding	 
IPR002969	F	Apolipoprotein D	GO:0034185	apolipoprotein binding	 
IPR004563	F	Apolipoprotein N-acyltransferase	GO:0034185	apolipoprotein binding	 
IPR004308	F	Glutamate-cysteine ligase catalytic subunit	GO:0035226	glutamate-cysteine ligase catalytic subunit binding	 
IPR000162	F	"GPCR, family 3, metabotropic glutamate receptor"	GO:0035256	G-protein coupled glutamate receptor binding	 
IPR000202	F	"GPCR, family 3, metabotropic glutamate receptor 5"	GO:0035256	G-protein coupled glutamate receptor binding	 
IPR023257	F	Liver X receptor	GO:0035257	nuclear hormone receptor binding	 
IPR003079	F	Nuclear receptor ROR	GO:0035257	nuclear hormone receptor binding	 
IPR001409	F	Glucocorticoid receptor	GO:0035259	glucocorticoid receptor binding	 
IPR024884	F	N-acyl-phosphatidylethanolamine-hydrolysing phospholipase D	GO:0035473	lipase binding	 
IPR016674	F	"Phospholipase D, actinobacteria/fungi"	GO:0035473	lipase binding	 
IPR016272	F	"Lipoprotein lipase, LIPH"	GO:0035473	lipase binding	 
IPR016270	F	"Phospholipase D, phosphatidylserine synthase type"	GO:0035473	lipase binding	 
IPR021771	F	Triacylglycerol lipase	GO:0035473	lipase binding	 
IPR017766	F	Sphingomyelinase C/phospholipase C	GO:0035473	lipase binding	 
IPR016555	F	"Phospholipase D, eukaryota"	GO:0035473	lipase binding	 
IPR012354	F	Esterase/lipase	GO:0035473	lipase binding	 
IPR015141	F	"Phospholipase A2, prokaryotic/fungal"	GO:0035473	lipase binding	 
IPR002333	F	Hepatic lipase	GO:0035473	lipase binding	 
IPR002331	F	Pancreatic lipase	GO:0035473	lipase binding	 
IPR002330	F	Lipoprotein lipase	GO:0035473	lipase binding	 
IPR007000	F	Phospholipase B-like	GO:0035473	lipase binding	 
IPR007942	F	"Phospholipase-like, arabidopsis"	GO:0035473	lipase binding	 
IPR001028	F	Glycoprotein phospholipase D	GO:0035473	lipase binding	 
IPR020442	F	Interleukin-20	GO:0042015	interleukin-20 binding	 
IPR005393	F	XC chemokine receptor type 1	GO:0042379	chemokine receptor binding	 
IPR005384	F	Duffy antigen/chemokine receptor	GO:0042379	chemokine receptor binding	 
IPR002237	F	CC chemokine receptor type 2	GO:0042379	chemokine receptor binding	 
IPR001718	F	CC chemokine receptor type 7	GO:0042379	chemokine receptor binding	 
IPR001053	F	CXC chemokine receptor type 5	GO:0042379	chemokine receptor binding	 
IPR001277	F	CXC chemokine receptor type 4	GO:0042379	chemokine receptor binding	 
IPR002236	F	CC chemokine receptor type 1	GO:0042379	chemokine receptor binding	 
IPR002235	F	CXC chemokine receptor type 6	GO:0042379	chemokine receptor binding	 
IPR021171	F	Core histone macro-H2A	GO:0042393	histone binding	 
IPR000558	F	Histone H2B	GO:0042393	histone binding	 
IPR005818	D	Histone H1/H5	GO:0042393	histone binding	 
IPR001951	F	Histone H4	GO:0042393	histone binding	 
IPR000164	F	Histone H3	GO:0042393	histone binding	 
IPR007125	D	Histone core	GO:0042393	histone binding	 
IPR000476	F	Glycoprotein hormone alpha chain	GO:0042562	hormone binding	 
IPR008093	F	T cell antigen CD28	GO:0042608	T cell receptor binding	 
IPR015468	F	CD8 alpha subunit	GO:0042610	CD8 receptor binding	 
IPR008200	D	"Neuromedin U, C-terminal"	GO:0042922	neuromedin U receptor binding	 
IPR008055	F	Neurotensin/neuromedin N	GO:0042923	neuropeptide binding	 
IPR003076	F	"Peroxisome proliferator-activated receptor, alpha"	GO:0042975	peroxisome proliferator activated receptor binding	 
IPR015679	F	Phospholipase D family	GO:0043274	phospholipase binding	 
IPR015359	D	"Phospholipase C, phosphoinositol-specific, EF-hand-like"	GO:0043274	phospholipase binding	 
IPR011402	F	"Phospholipase D, plant"	GO:0043274	phospholipase binding	 
IPR003187	F	Phospholipase A1	GO:0043274	phospholipase binding	 
IPR001192	F	Phosphoinositide phospholipase C	GO:0043274	phospholipase binding	 
IPR000909	D	"Phospholipase C, phosphatidylinositol-specific , X domain"	GO:0043274	phospholipase binding	 
IPR016352	F	"Small leucine-rich proteoglycan, class I, decorin/asporin/byglycan"	GO:0043394	proteoglycan binding	 
IPR002418	F	Transcription regulator Myc	GO:0043425	bHLH transcription factor binding	 
IPR008290	F	"Phosphatidylinositol 3-kinase, Vps34 type"	GO:0043548	phosphatidylinositol 3-kinase binding	 
IPR002420	D	Phosphatidylinositol 3-kinase C2 (PI3K C2) domain	GO:0043548	phosphatidylinositol 3-kinase binding	 
IPR001263	D	"Phosphoinositide 3-kinase, accessory (PIK) domain"	GO:0043548	phosphatidylinositol 3-kinase binding	 
IPR003113	D	Phosphatidylinositol 3-kinase adaptor-binding (PI3K ABD) domain	GO:0043548	phosphatidylinositol 3-kinase binding	 
IPR024338	F	Stretch-activated cation channel Mid1	GO:0044325	ion channel binding	 
IPR009147	F	Cystic fibrosis transmembrane conductance regulator	GO:0044325	ion channel binding	 
IPR010420	F	CASTOR/POLLUX/SYM8 ion channels	GO:0044325	ion channel binding	 
IPR015449	F	"Potassium channel, calcium-activated, SK"	GO:0044325	ion channel binding	 
IPR005461	F	"Transient receptor potential channel, canonical 5"	GO:0044325	ion channel binding	 
IPR005460	F	"Transient receptor potential channel, canonical 4"	GO:0044325	ion channel binding	 
IPR005458	F	"Transient receptor potential channel, canonical 2"	GO:0044325	ion channel binding	 
IPR005457	F	"Transient receptor potential channel, canonical 1"	GO:0044325	ion channel binding	 
IPR002153	F	"Transient receptor potential channel, canonical"	GO:0044325	ion channel binding	 
IPR005447	F	"Voltage-dependent calcium channel, N-type, alpha-1 subunit"	GO:0044325	ion channel binding	 
IPR022904	F	"DNA topoisomerase, type VI, subunit A, archaeal"	GO:0044547	DNA topoisomerase binding	 
IPR000380	F	"DNA topoisomerase, type IA"	GO:0044547	DNA topoisomerase binding	 
IPR000565	F	"DNA topoisomerase, type IIA, subunit B"	GO:0044547	DNA topoisomerase binding	 
IPR005742	F	"DNA topoisomerase IV, subunit A, Gram-negative"	GO:0044547	DNA topoisomerase binding	 
IPR005741	F	"DNA topoisomerase IV, subunit A, Gram-positive"	GO:0044547	DNA topoisomerase binding	 
IPR005740	F	"DNA topoisomerase IV, subunit B, Gram-positive"	GO:0044547	DNA topoisomerase binding	 
IPR005739	F	"DNA topoisomerase I, archeal-type"	GO:0044547	DNA topoisomerase binding	 
IPR005738	F	"DNA topoisomerase III, bacterial-type"	GO:0044547	DNA topoisomerase binding	 
IPR005737	F	"DNA topoisomerase IV, subunit B, Gram-negative"	GO:0044547	DNA topoisomerase binding	 
IPR005734	F	"DNA topoisomerase VI, subunit B"	GO:0044547	DNA topoisomerase binding	 
IPR005733	F	"DNA topoisomerase I, bacterial-type"	GO:0044547	DNA topoisomerase binding	 
IPR002815	F	"Spo11/DNA topoisomerase VI, subunit A"	GO:0044547	DNA topoisomerase binding	 
IPR004085	F	"DNA topoisomerase VI, subunit A"	GO:0044547	DNA topoisomerase binding	 
IPR001154	F	"DNA topoisomerase II, eukaryotic-type"	GO:0044547	DNA topoisomerase binding	 
IPR001241	F	"DNA topoisomerase, type IIA"	GO:0044547	DNA topoisomerase binding	 
IPR022840	F	GTP cyclohydrolase MptA	GO:0044549	GTP cyclohydrolase binding	 
IPR009112	F	"GTP cyclohydrolase I, feedback regulatory protein"	GO:0044549	GTP cyclohydrolase binding	 
IPR001474	F	GTP cyclohydrolase I	GO:0044549	GTP cyclohydrolase binding	 
IPR000926	F	"GTP cyclohydrolase II, RibA"	GO:0044549	GTP cyclohydrolase binding	 
IPR003801	F	GTP cyclohydrolase FolE2/MptA	GO:0044549	GTP cyclohydrolase binding	 
IPR007839	F	GTP cyclohydrolase III	GO:0044549	GTP cyclohydrolase binding	 
IPR022838	F	GTP cyclohydrolase FolE2	GO:0044549	GTP cyclohydrolase binding	 
IPR001033	F	Alpha-catenin	GO:0045294	alpha-catenin binding	 
IPR009124	F	Cadherin/Desmocollin	GO:0045296	cadherin binding	 
IPR009122	F	Desmosomal cadherin	GO:0045296	cadherin binding	 
IPR001050	F	Syndecan	GO:0045545	syndecan binding	 
IPR020766	F	Fibroblast growth factor receptor-like	GO:0046875	ephrin receptor binding	 
IPR008056	F	Tapasin	GO:0046980	tapasin binding	 
IPR004070	F	CXC chemokine receptor type 3	GO:0048248	CXCR3 chemokine receptor binding	 
IPR020425	F	"Nerve growth factor, beta subunit"	GO:0048406	nerve growth factor binding	 
IPR020408	F	Nerve growth factor-like	GO:0048406	nerve growth factor binding	 
IPR020437	F	"Nerve growth factor, beta subunit, mammalian"	GO:0048406	nerve growth factor binding	 
IPR017194	F	"Transforming growth factor-beta receptor, type II"	GO:0050431	transforming growth factor beta binding	 
IPR015618	F	Transforming growth factor beta 3	GO:0050431	transforming growth factor beta binding	 
IPR003940	F	"Transforming growth factor, beta 2"	GO:0050431	transforming growth factor beta binding	 
IPR003939	F	"Transforming growth factor, beta 1"	GO:0050431	transforming growth factor beta binding	 
IPR000929	F	Dopamine receptor family	GO:0050780	dopamine receptor binding	 
IPR002982	F	"Sodium:neurotransmitter symporter, GABA, GAT-3"	GO:0050811	GABA receptor binding	 
IPR002981	F	"Sodium:neurotransmitter symporter, GABA, GAT-2"	GO:0050811	GABA receptor binding	 
IPR002980	F	"Sodium:neurotransmitter symporter, GABA, GAT-1"	GO:0050811	GABA receptor binding	 
IPR002289	F	"Gamma-aminobutyric-acid A receptor, beta subunit"	GO:0050811	GABA receptor binding	 
IPR005439	F	"Gamma-aminobutyric-acid A receptor, gamma 2 subunit"	GO:0050811	GABA receptor binding	 
IPR005437	F	"Gamma-aminobutyric-acid A receptor, gamma subunit"	GO:0050811	GABA receptor binding	 
IPR008900	F	Zona occludens toxin	GO:0050827	toxin receptor binding	 
IPR016348	F	L-selectin	GO:0050839	cell adhesion molecule binding	 
IPR015653	F	Intercellular adhesion molecule 2	GO:0050839	cell adhesion molecule binding	 
IPR015632	F	T-cell adhesion molecule CD2	GO:0050839	cell adhesion molecule binding	 
IPR015059	F	Calcium-dependent cell adhesion molecule	GO:0050839	cell adhesion molecule binding	 
IPR003989	F	Vascular cell adhesion molecule-1	GO:0050839	cell adhesion molecule binding	 
IPR007906	F	Glycosylation-dependent cell adhesion molecule 1	GO:0050839	cell adhesion molecule binding	 
IPR004116	F	Amelogenin	GO:0050839	cell adhesion molecule binding	 
IPR001698	F	"WASH complex, F-actin capping protein, beta subunit"	GO:0051015	actin filament binding	 
IPR002189	F	"WASH complex, F-actin capping protein, alpha subunit"	GO:0051015	actin filament binding	 
IPR008352	F	"Mitogen-activated protein (MAP) kinase, p38"	GO:0051019	mitogen-activated protein kinase binding	 
IPR008351	F	"Mitogen-activated protein (MAP) kinase, JNK"	GO:0051019	mitogen-activated protein kinase binding	 
IPR008350	F	"Mitogen-activated protein (MAP) kinase, ERK3/4"	GO:0051019	mitogen-activated protein kinase binding	 
IPR008349	F	"Mitogen-activated protein (MAP) kinase, ERK1/2"	GO:0051019	mitogen-activated protein kinase binding	 
IPR020849	F	"Small GTPase superfamily, Ras type"	GO:0051020	GTPase binding	 
IPR016496	F	GTPase HflX	GO:0051020	GTPase binding	 
IPR021181	F	"Small GTPase superfamily, mitochondrial rho type"	GO:0051020	GTPase binding	 
IPR016478	F	"GTPase, MTG1"	GO:0051020	GTPase binding	 
IPR004881	F	"Ribosome biogenesis GTPase RsgA, putative"	GO:0051020	GTPase binding	 
IPR001806	F	Small GTPase superfamily	GO:0051020	GTPase binding	 
IPR004520	F	tRNA modification GTPase MnmE	GO:0051020	GTPase binding	 
IPR007743	F	Interferon-inducible GTPase	GO:0051020	GTPase binding	 
IPR016379	F	"Type III secretion system, low calcium response, chaperone LcrH/SycD, subgroup"	GO:0051087	chaperone binding	 
IPR019623	F	"Chaperone, endoplasmic reticulum protein-folding, fungi"	GO:0051087	chaperone binding	 
IPR018855	F	"Proteasome chaperone 1, fungi"	GO:0051087	chaperone binding	 
IPR016684	F	"Type III secretion system chaperone, YscY"	GO:0051087	chaperone binding	 
IPR018854	F	"Proteasome chaperone 3/4, fungi"	GO:0051087	chaperone binding	 
IPR017843	F	"DMSO reductase family, type II, chaperone"	GO:0051087	chaperone binding	 
IPR018788	F	Proteasome assembly chaperone 3	GO:0051087	chaperone binding	 
IPR017998	F	Chaperone tailless complex polypeptide 1 (TCP-1)	GO:0051087	chaperone binding	 
IPR013353	F	Type III secretion system chaperone YscB	GO:0051087	chaperone binding	 
IPR013095	F	Type III secretion system chaperone	GO:0051087	chaperone binding	 
IPR017730	F	Chaperonin ClpB	GO:0051087	chaperone binding	 
IPR019151	F	Proteasome assembly chaperone 2	GO:0051087	chaperone binding	 
IPR017416	F	"Chaperonin 21, chloroplast"	GO:0051087	chaperone binding	 
IPR023994	F	"[NiFe]-hydrogenase assembly, chaperone, HybE"	GO:0051087	chaperone binding	 
IPR019941	F	"Transcription regulator LuxR, chaperone HchA-associated"	GO:0051087	chaperone binding	 
IPR016578	F	"Copper chaperone, chloroplast-targeted, predicted"	GO:0051087	chaperone binding	 
IPR016565	F	Proteasome assembly chaperone 1	GO:0051087	chaperone binding	 
IPR016562	F	"Proteasome assembly chaperone 2, eukaryotic"	GO:0051087	chaperone binding	 
IPR019114	F	"Chaperone lipoprotein, PulS/OutS-like"	GO:0051087	chaperone binding	 
IPR019098	D	Histone chaperone domain CHZ	GO:0051087	chaperone binding	 
IPR020945	F	DMSO/Nitrate reductase chaperone	GO:0051087	chaperone binding	 
IPR017283	F	Molecular chaperone Hsp31 and glyoxalase 3	GO:0051087	chaperone binding	 
IPR021150	F	Ubiquinol-cytochrome c chaperone/UPF0174	GO:0051087	chaperone binding	 
IPR023069	F	Chaperone TorD	GO:0051087	chaperone binding	 
IPR020818	F	Chaperonin Cpn10	GO:0051087	chaperone binding	 
IPR014112	F	Type-F conjugative transfer system pilin chaperone TraQ	GO:0051087	chaperone binding	 
IPR013248	F	Shr3 amino acid permease chaperone	GO:0051087	chaperone binding	 
IPR012673	F	Type III secretion system chaperone SycN	GO:0051087	chaperone binding	 
IPR012725	F	Chaperone DnaK	GO:0051087	chaperone binding	 
IPR012724	F	Chaperone DnaJ	GO:0051087	chaperone binding	 
IPR012714	F	"Thermosome, archaeal"	GO:0051087	chaperone binding	 
IPR012713	F	"Prefoldin, beta subunit"	GO:0051087	chaperone binding	 
IPR013400	F	"Type III secretion system chaperone, YscW"	GO:0051087	chaperone binding	 
IPR024142	F	Superoxide dismutase copper chaperone	GO:0051087	chaperone binding	 
IPR008423	F	"P21 molecular chaperone, Bacillus thuringiensis"	GO:0051087	chaperone binding	 
IPR014569	F	"Ubiquinol-cytochrome c chaperone, CBP3-related"	GO:0051087	chaperone binding	 
IPR010261	F	Tir chaperone protein (CesT) family	GO:0051087	chaperone binding	 
IPR005416	F	"Type III secretion chaperone SycE, Gram-negative bacterial"	GO:0051087	chaperone binding	 
IPR005415	F	"Type III secretion system, low calcium response, chaperone LcrH/SycD"	GO:0051087	chaperone binding	 
IPR002777	D	Prefoldin beta-like	GO:0051087	chaperone binding	 
IPR010236	F	"ISC system FeS cluster assembly, HscA chaperone"	GO:0051087	chaperone binding	 
IPR001844	F	Chaperonin Cpn60	GO:0051087	chaperone binding	 
IPR001829	F	"Pili assembly chaperone, bacterial"	GO:0051087	chaperone binding	 
IPR006818	F	"Histone chaperone, ASF1-like"	GO:0051087	chaperone binding	 
IPR005699	F	"Chaperone lipoprotein, PulS/OutS"	GO:0051087	chaperone binding	 
IPR004217	D	Tim10/DDP family zinc finger	GO:0051087	chaperone binding	 
IPR003782	F	Copper chaperone SCO1/SenC	GO:0051087	chaperone binding	 
IPR005632	F	Chaperone protein Skp	GO:0051087	chaperone binding	 
IPR005623	F	"Chaperone NapD, nitrate reductase assembly"	GO:0051087	chaperone binding	 
IPR002423	F	Chaperonin Cpn60/TCP-1	GO:0051087	chaperone binding	 
IPR004961	F	Lipase chaperone	GO:0051087	chaperone binding	 
IPR004640	F	Co-chaperone Hsc20	GO:0051087	chaperone binding	 
IPR003765	F	"Nitrate reductase chaperone, NarJ"	GO:0051087	chaperone binding	 
IPR003708	F	Bacterial protein export chaperone SecB	GO:0051087	chaperone binding	 
IPR007745	F	Cytochrome c oxidase copper chaperone	GO:0051087	chaperone binding	 
IPR008231	F	Secretion chaperone CsaA	GO:0051087	chaperone binding	 
IPR001270	F	Chaperonin ClpA/B	GO:0051087	chaperone binding	 
IPR007129	F	"Ubiquinol-cytochrome c chaperone, CBP3"	GO:0051087	chaperone binding	 
IPR024319	F	"ATPase expression protein 2, mitochondrial"	GO:0051117	ATPase binding	 
IPR025501	F	ATP binding protein MinD	GO:0051117	ATPase binding	 
IPR017179	F	Spastin	GO:0051117	ATPase binding	 
IPR016727	F	"ATPase, V0 complex, subunit d"	GO:0051117	ATPase binding	 
IPR022241	F	Rhomboid serine protease	GO:0051117	ATPase binding	 
IPR017466	F	"ATPase, secretion system, PEP-CTERM, predicted"	GO:0051117	ATPase binding	 
IPR019727	F	"ATPase, F0 complex, subunit F, mitochondria, fungi"	GO:0051117	ATPase binding	 
IPR019711	F	"ATPase, F0 complex, subunit H"	GO:0051117	ATPase binding	 
IPR016366	F	"ATPase chaperone, AAA-type, MoxR, predicted"	GO:0051117	ATPase binding	 
IPR016349	F	"ATPase, F0 complex, subunit F6, mitochondrial subgroup"	GO:0051117	ATPase binding	 
IPR019591	F	"ATPase-like, ParA/MinD"	GO:0051117	ATPase binding	 
IPR016300	F	"Arsenical pump ATPase, ArsA/Get3"	GO:0051117	ATPase binding	 
IPR016628	F	"ATPase, SAG2001, predicted"	GO:0051117	ATPase binding	 
IPR017750	F	"ATPase, type I secretion system"	GO:0051117	ATPase binding	 
IPR017861	F	Kae1/YgjD family	GO:0051117	ATPase binding	 
IPR013364	F	"ATPase, plasmid transfer, TraJ"	GO:0051117	ATPase binding	 
IPR013363	F	Dot/Icm secretion system ATPase DotB	GO:0051117	ATPase binding	 
IPR017729	F	"ATPase, type VI secretion system, ClpV1"	GO:0051117	ATPase binding	 
IPR019195	F	"ABC transporter, ATPase, putative"	GO:0051117	ATPase binding	 
IPR017385	F	"ATPase, V0 complex, subunit e1/e2, metazoa"	GO:0051117	ATPase binding	 
IPR017710	F	"Alternate F1F0 ATPase, F1 subunit alpha"	GO:0051117	ATPase binding	 
IPR017709	F	"Alternate F1F0 ATPase, F1 subunit gamma"	GO:0051117	ATPase binding	 
IPR017708	F	"ATPase, F0 complex, subunit C, bacterial/archaeal"	GO:0051117	ATPase binding	 
IPR017707	F	"Alternate F1F0 ATPase, F0 subunit B"	GO:0051117	ATPase binding	 
IPR013911	F	i-AAA protease complex subunit Mgr1	GO:0051117	ATPase binding	 
IPR017692	F	"Alternate F1F0 ATPase, F0 subunit A"	GO:0051117	ATPase binding	 
IPR017691	F	"ATP synthase subunit beta, bacterial and archaeal"	GO:0051117	ATPase binding	 
IPR017369	F	SPAN protein/blastula protease 10	GO:0051117	ATPase binding	 
IPR017345	F	"Peptidase S1A, Tysnd1"	GO:0051117	ATPase binding	 
IPR020005	F	"Flagellar export ATPase, FliI, clade 1"	GO:0051117	ATPase binding	 
IPR023835	F	"Type VII secretion system AAA-ATPase, EccA"	GO:0051117	ATPase binding	 
IPR023671	F	ATPase RavA	GO:0051117	ATPase binding	 
IPR022509	F	"Conjugation system ATPase, TraG"	GO:0051117	ATPase binding	 
IPR022482	F	Proteasome ATPase	GO:0051117	ATPase binding	 
IPR018632	F	"ABC  transporter, nitrate/sulphonate/bicarbonate, ATPase subunit"	GO:0051117	ATPase binding	 
IPR022426	F	Flagellum-specific ATP synthase	GO:0051117	ATPase binding	 
IPR022425	F	"Flagellar export ATPase, FliI, clade 2"	GO:0051117	ATPase binding	 
IPR022399	F	Helicase/secretion neighbourhood ATPase	GO:0051117	ATPase binding	 
IPR017581	F	"F1/F0 ATPase, Methanosarcina type, subunit 2"	GO:0051117	ATPase binding	 
IPR022303	F	Conjugative transfer ATPase	GO:0051117	ATPase binding	 
IPR021190	F	Peptidase M10A	GO:0051117	ATPase binding	 
IPR017207	F	"Translation factor ATP22, ATPase-subunit 6-specific, mitochondria"	GO:0051117	ATPase binding	 
IPR022982	F	DNA double-strand break repair Rad50 ATPase	GO:0051117	ATPase binding	 
IPR021013	F	"ATPase, vacuolar ER assembly factor, Vma12"	GO:0051117	ATPase binding	 
IPR022944	F	"ATPase, V1 complex, subunit F, bacterial/archaeal"	GO:0051117	ATPase binding	 
IPR014155	F	Type IV secretion system protein VirB11	GO:0051117	ATPase binding	 
IPR014149	F	"Conjugative transfer, TrbB"	GO:0051117	ATPase binding	 
IPR008789	F	Poxvirus intermediate transcription factor	GO:0051117	ATPase binding	 
IPR012122	F	"ATPase, PP-loop, MJ1016-related"	GO:0051117	ATPase binding	 
IPR012121	F	"ATPase, PP-loop, MJ1599-related"	GO:0051117	ATPase binding	 
IPR012224	F	"Peptidase S1A, coagulation factor VII/IX/X/C/Z"	GO:0051117	ATPase binding	 
IPR014855	F	Plant transcription factor NOZZLE	GO:0051117	ATPase binding	 
IPR011776	F	"Magnesium chelatase, ATPase subunit D"	GO:0051117	ATPase binding	 
IPR011775	F	"Magnesium chelatase, ATPase subunit I"	GO:0051117	ATPase binding	 
IPR008689	F	"ATPase, F0 complex, subunit D, mitochondrial"	GO:0051117	ATPase binding	 
IPR008688	F	"ATPase, F0 complex, B chain/subunit B/MI25"	GO:0051117	ATPase binding	 
IPR012096	F	"ATPase, PP-loop, MJ1638-related"	GO:0051117	ATPase binding	 
IPR013538	F	Activator of Hsp90 ATPase homologue 1-like	GO:0051117	ATPase binding	 
IPR009230	F	"ATPase, F0 complex, subunit 8, mitochondrial, fungal"	GO:0051117	ATPase binding	 
IPR012508	F	"ATPase, A1 complex, epsilon subunit, archaeal"	GO:0051117	ATPase binding	 
IPR011555	F	"V-ATPase proteolipid subunit C, eukaryotic"	GO:0051117	ATPase binding	 
IPR024037	F	"Alternate F1F0 ATPase, F1 subunit epsilon"	GO:0051117	ATPase binding	 
IPR011744	F	"F0F1-ATPase subunit, putative"	GO:0051117	ATPase binding	 
IPR011726	F	"K+ transporting P-type ATPase, F subunit"	GO:0051117	ATPase binding	 
IPR013380	F	"ATPase, type III secretion system, H+-transporting"	GO:0051117	ATPase binding	 
IPR013374	F	"ATPase, type IV, pilus assembly, PilB"	GO:0051117	ATPase binding	 
IPR014252	F	Sporulation protease LonC	GO:0051117	ATPase binding	 
IPR014346	F	Prenyl protease-related	GO:0051117	ATPase binding	 
IPR010128	F	"ATPase, type I secretion system, PrtD"	GO:0051117	ATPase binding	 
IPR015223	F	ATPase MipZ/NubP2/Cfd1	GO:0051117	ATPase binding	 
IPR012787	F	Pca transcription factor PcaQ	GO:0051117	ATPase binding	 
IPR012781	F	D-fructose-responsive transcription factor	GO:0051117	ATPase binding	 
IPR015586	F	Pituitary-specific positive transcription factor 1	GO:0051117	ATPase binding	 
IPR012589	F	ATPase proteolipid	GO:0051117	ATPase binding	 
IPR013837	F	"ATPase, F0 complex, B chain/subunit B"	GO:0051117	ATPase binding	 
IPR015495	F	Myb transcription factor	GO:0051117	ATPase binding	 
IPR013461	F	ATP-dependent Clp protease ATP-binding subunit ClpA	GO:0051117	ATPase binding	 
IPR014275	F	"ATPase, A1A0, subunit H"	GO:0051117	ATPase binding	 
IPR014272	F	"ATPase, V0 complex, c subunit"	GO:0051117	ATPase binding	 
IPR010332	F	"ATPase terminase subunit, putative"	GO:0051117	ATPase binding	 
IPR013128	F	"Peptidase C1A, papain"	GO:0051117	ATPase binding	 
IPR015565	F	"Sodium/potassium-transporting ATPase subunit beta, chordates"	GO:0051117	ATPase binding	 
IPR014588	F	"ATPase, Atu1862 type, predicted"	GO:0051117	ATPase binding	 
IPR008389	F	"ATPase, V0 complex, subunit e1/e2"	GO:0051117	ATPase binding	 
IPR008388	F	"ATPase, V1 complex, subunit S1"	GO:0051117	ATPase binding	 
IPR008387	F	"ATPase, F0 complex, subunit F6, mitochondrial"	GO:0051117	ATPase binding	 
IPR008386	F	"ATPase, F0 complex, subunit E, mitochondrial"	GO:0051117	ATPase binding	 
IPR013742	F	Plant transcription factor	GO:0051117	ATPase binding	 
IPR012180	F	Predicted bifunctional ATPase/phosphotransferase	GO:0051117	ATPase binding	 
IPR005124	F	Vacuolar (H+)-ATPase G subunit	GO:0051117	ATPase binding	 
IPR004420	F	"Peptidase A31, hydrogenase maturation protease HycI"	GO:0051117	ATPase binding	 
IPR003966	F	Prothrombin/thrombin	GO:0051117	ATPase binding	 
IPR005864	F	"ATPase, F0 complex, subunit B, bacterial"	GO:0051117	ATPase binding	 
IPR006433	F	"Prohead protease, HK97 family"	GO:0051117	ATPase binding	 
IPR006415	F	"Magnesium-transporting P-type ATPase, subfamily IIIB"	GO:0051117	ATPase binding	 
IPR006414	F	"Cation-transporting P-type ATPase, subfamily IID"	GO:0051117	ATPase binding	 
IPR006413	F	"Calcium-transporting P-type ATPase, subfamily IIA, PMR1-type"	GO:0051117	ATPase binding	 
IPR013273	F	"Peptidase M12B, ADAM-TS"	GO:0051117	ATPase binding	 
IPR001421	F	"ATPase, F0 complex, subunit 8, mitochondrial, Metazoan"	GO:0051117	ATPase binding	 
IPR000454	F	"ATPase, F0 complex, subunit C"	GO:0051117	ATPase binding	 
IPR005337	F	"ATPase, P-loop-containing"	GO:0051117	ATPase binding	 
IPR001469	F	"ATPase, F1 complex, delta/epsilon subunit"	GO:0051117	ATPase binding	 
IPR006995	F	"ATPase, F0 complex, subunit J"	GO:0051117	ATPase binding	 
IPR005782	F	"Calcium-transporting P-type ATPase, subfamily  IIA, SERCA-type"	GO:0051117	ATPase binding	 
IPR006408	F	"Calcium-transporting P-type ATPase, subfamily IIB"	GO:0051117	ATPase binding	 
IPR006391	F	"Potassium-transporting P-type ATPase, B chain, subfamily IA"	GO:0051117	ATPase binding	 
IPR000568	F	"ATPase, F0 complex, subunit A"	GO:0051117	ATPase binding	 
IPR000579	F	Cation-transporting P-type ATPase A/B	GO:0051117	ATPase binding	 
IPR002843	F	"ATPase, V0 complex,  c/d subunit"	GO:0051117	ATPase binding	 
IPR002842	F	"ATPase, V1/A1 complex, subunit E"	GO:0051117	ATPase binding	 
IPR005775	F	"Sodium/potassium-transporting P-type ATPase, subfamily IIC"	GO:0051117	ATPase binding	 
IPR005772	F	"ATPase, V1 complex, subunit F, eukaryotic"	GO:0051117	ATPase binding	 
